#,Date-Time (CDT),Ch: 1 - Temperature   (°C),Ch: 2 - RH   (%),Dew Point   (°C),Button Down,Host Connected,Stopped,End of File
111,06/16/2023 14:09:48,28.74,32.92,10.86,,,,
112,06/16/2023 14:09:58,28.79,32.62,10.76,,,,
113,06/16/2023 14:10:08,28.86,32.29,10.67,,,,
114,06/16/2023 14:10:18,28.90,32.24,10.68,,,,
115,06/16/2023 14:10:28,28.98,32.28,10.77,,,,
116,06/16/2023 14:10:38,29.03,32.17,10.76,,,,
117,06/16/2023 14:10:48,29.08,32.11,10.78,,,,
118,06/16/2023 14:10:58,29.15,31.97,10.77,,,,
119,06/16/2023 14:11:08,29.19,31.91,10.78,,,,
120,06/16/2023 14:11:18,29.24,31.79,10.77,,,,
121,06/16/2023 14:11:28,29.31,31.78,10.82,,,,
122,06/16/2023 14:11:38,29.37,31.76,10.86,,,,
123,06/16/2023 14:11:48,29.41,31.70,10.86,,,,
124,06/16/2023 14:11:58,29.49,31.73,10.95,,,,
125,06/16/2023 14:12:08,29.52,31.71,10.97,,,,
126,06/16/2023 14:12:18,29.59,31.57,10.96,,,,
127,06/16/2023 14:12:28,29.63,31.36,10.90,,,,
128,06/16/2023 14:12:38,29.68,31.29,10.91,,,,
129,06/16/2023 14:12:48,29.75,31.25,10.95,,,,
130,06/16/2023 14:12:58,29.79,31.21,10.96,,,,
131,06/16/2023 14:13:08,29.86,31.17,11.00,,,,
132,06/16/2023 14:13:18,29.89,31.07,10.98,,,,
133,06/16/2023 14:13:28,29.98,31.15,11.10,,,,
134,06/16/2023 14:13:38,30.02,31.14,11.12,,,,
135,06/16/2023 14:13:48,30.05,31.09,11.13,,,,
136,06/16/2023 14:13:58,30.12,30.99,11.14,,,,
137,06/16/2023 14:14:08,30.16,30.96,11.16,,,,
138,06/16/2023 14:14:18,30.23,30.79,11.14,,,,
139,06/16/2023 14:14:28,30.26,30.65,11.10,,,,
140,06/16/2023 14:14:38,30.32,30.53,11.09,,,,
141,06/16/2023 14:14:48,30.36,30.28,11.00,,,,
142,06/16/2023 14:14:58,30.44,29.93,10.89,,,,
143,06/16/2023 14:15:08,30.49,29.77,10.85,,,,
144,06/16/2023 14:15:18,30.53,29.70,10.85,,,,
145,06/16/2023 14:15:28,30.57,29.57,10.83,,,,
146,06/16/2023 14:15:38,30.63,29.48,10.83,,,,
147,06/16/2023 14:15:48,30.69,29.46,10.87,,,,
148,06/16/2023 14:15:58,30.75,29.46,10.92,,,,
149,06/16/2023 14:16:08,30.77,29.42,10.92,,,,
150,06/16/2023 14:16:18,30.81,29.35,10.91,,,,
151,06/16/2023 14:16:28,30.87,29.26,10.92,,,,
152,06/16/2023 14:16:38,30.93,28.94,10.81,,,,
153,06/16/2023 14:16:48,30.97,28.73,10.73,,,,
154,06/16/2023 14:16:58,31.01,28.67,10.74,,,,
155,06/16/2023 14:17:08,31.07,28.61,10.76,,,,
156,06/16/2023 14:17:18,31.10,28.59,10.77,,,,
157,06/16/2023 14:17:28,31.16,28.59,10.83,,,,
158,06/16/2023 14:17:38,31.21,28.62,10.88,,,,
159,06/16/2023 14:17:48,31.23,28.63,10.90,,,,
160,06/16/2023 14:17:58,31.31,28.56,10.93,,,,
161,06/16/2023 14:18:08,31.33,28.54,10.94,,,,
162,06/16/2023 14:18:18,31.35,28.54,10.96,,,,
163,06/16/2023 14:18:28,31.42,28.50,11.00,,,,
164,06/16/2023 14:18:38,31.45,28.52,11.03,,,,
165,06/16/2023 14:18:48,31.49,28.42,11.01,,,,
166,06/16/2023 14:18:58,31.54,28.44,11.06,,,,
167,06/16/2023 14:19:08,31.61,28.40,11.11,,,,
168,06/16/2023 14:19:18,31.66,28.30,11.09,,,,
169,06/16/2023 14:19:28,31.66,28.26,11.07,,,,
170,06/16/2023 14:19:38,31.70,28.19,11.07,,,,
171,06/16/2023 14:19:48,31.72,28.16,11.07,,,,
172,06/16/2023 14:19:58,31.80,28.10,11.11,,,,
173,06/16/2023 14:20:08,31.85,28.11,11.15,,,,
174,06/16/2023 14:20:18,31.89,28.04,11.16,,,,
175,06/16/2023 14:20:28,31.87,28.02,11.13,,,,
176,06/16/2023 14:20:38,31.96,28.04,11.21,,,,
177,06/16/2023 14:20:48,32.00,27.93,11.19,,,,
178,06/16/2023 14:20:58,32.02,27.90,11.19,,,,
179,06/16/2023 14:21:08,32.09,27.89,11.24,,,,
180,06/16/2023 14:21:18,32.13,27.92,11.29,,,,
181,06/16/2023 14:21:28,32.13,27.93,11.29,,,,
182,06/16/2023 14:21:38,32.20,27.88,11.34,,,,
183,06/16/2023 14:21:48,32.20,27.87,11.33,,,,
184,06/16/2023 14:21:58,32.25,27.90,11.38,,,,
185,06/16/2023 14:22:08,32.30,27.89,11.42,,,,
186,06/16/2023 14:22:18,32.31,27.86,11.41,,,,
187,06/16/2023 14:22:28,32.40,27.84,11.48,,,,
188,06/16/2023 14:22:38,32.40,27.87,11.49,,,,
189,06/16/2023 14:22:48,32.44,27.89,11.54,,,,
190,06/16/2023 14:22:58,32.45,27.86,11.53,,,,
191,06/16/2023 14:23:08,32.50,27.94,11.62,,,,
192,06/16/2023 14:23:18,32.54,27.91,11.63,,,,
193,06/16/2023 14:23:28,32.57,27.91,11.66,,,,
194,06/16/2023 14:23:38,32.62,27.91,11.71,,,,
195,06/16/2023 14:23:48,32.64,27.92,11.73,,,,
196,06/16/2023 14:23:58,32.67,27.89,11.73,,,,
197,06/16/2023 14:24:08,32.72,27.85,11.76,,,,
198,06/16/2023 14:24:18,32.73,27.72,11.70,,,,
199,06/16/2023 14:24:28,32.77,27.56,11.64,,,,
200,06/16/2023 14:24:38,32.82,27.73,11.77,,,,
201,06/16/2023 14:24:48,32.86,27.70,11.79,,,,
202,06/16/2023 14:24:58,32.88,27.74,11.83,,,,
203,06/16/2023 14:25:08,32.91,27.78,11.88,,,,
204,06/16/2023 14:25:18,32.97,27.82,11.95,,,,
205,06/16/2023 14:25:28,32.99,27.73,11.92,,,,
206,06/16/2023 14:25:38,33.03,27.78,11.98,,,,
207,06/16/2023 14:25:48,33.05,27.75,11.98,,,,
208,06/16/2023 14:25:58,33.08,27.63,11.94,,,,
209,06/16/2023 14:26:08,33.12,27.49,11.90,,,,
210,06/16/2023 14:26:18,33.16,27.42,11.89,,,,
211,06/16/2023 14:26:28,33.18,27.40,11.90,,,,
212,06/16/2023 14:26:38,33.22,27.23,11.85,,,,
213,06/16/2023 14:26:48,33.26,27.08,11.79,,,,
214,06/16/2023 14:26:58,33.29,27.11,11.83,,,,
215,06/16/2023 14:27:08,33.29,27.12,11.84,,,,
216,06/16/2023 14:27:18,33.34,27.10,11.87,,,,
217,06/16/2023 14:27:28,33.36,27.22,11.95,,,,
218,06/16/2023 14:27:38,33.37,27.11,11.90,,,,
219,06/16/2023 14:27:48,33.42,27.00,11.88,,,,
220,06/16/2023 14:27:58,33.44,26.88,11.83,,,,
221,06/16/2023 14:28:08,33.49,26.70,11.77,,,,
222,06/16/2023 14:28:18,33.51,26.55,11.70,,,,
223,06/16/2023 14:28:28,33.55,26.38,11.64,,,,
224,06/16/2023 14:28:38,33.59,26.26,11.60,,,,
225,06/16/2023 14:28:48,33.62,26.21,11.60,,,,
226,06/16/2023 14:28:58,33.62,26.06,11.52,,,,
227,06/16/2023 14:29:08,33.64,26.02,11.51,,,,
228,06/16/2023 14:29:18,33.68,25.99,11.53,,,,
229,06/16/2023 14:29:28,33.73,25.99,11.56,,,,
230,06/16/2023 14:29:38,33.74,25.96,11.56,,,,
231,06/16/2023 14:29:48,33.77,25.99,11.60,,,,
232,06/16/2023 14:29:58,33.81,25.97,11.62,,,,
233,06/16/2023 14:30:08,33.86,25.90,11.62,,,,
234,06/16/2023 14:30:18,33.83,25.91,11.61,,,,
235,06/16/2023 14:30:28,33.88,25.85,11.61,,,,
236,06/16/2023 14:30:38,33.88,25.77,11.56,,,,
237,06/16/2023 14:30:48,33.93,25.62,11.52,,,,
238,06/16/2023 14:30:58,33.95,25.57,11.51,,,,
239,06/16/2023 14:31:08,33.96,25.53,11.49,,,,
240,06/16/2023 14:31:18,33.97,25.53,11.50,,,,
241,06/16/2023 14:31:28,34.04,25.52,11.55,,,,
242,06/16/2023 14:31:38,34.02,25.58,11.57,,,,
243,06/16/2023 14:31:48,34.06,25.48,11.54,,,,
244,06/16/2023 14:31:58,34.09,25.32,11.48,,,,
245,06/16/2023 14:32:08,34.15,25.35,11.54,,,,
246,06/16/2023 14:32:18,34.15,25.28,11.50,,,,
247,06/16/2023 14:32:28,34.19,25.20,11.49,,,,
248,06/16/2023 14:32:38,34.21,25.13,11.46,,,,
249,06/16/2023 14:32:48,34.24,25.08,11.46,,,,
250,06/16/2023 14:32:58,34.24,25.13,11.49,,,,
251,06/16/2023 14:33:08,34.25,25.07,11.46,,,,
252,06/16/2023 14:33:18,34.32,25.01,11.48,,,,
253,06/16/2023 14:33:28,34.33,24.98,11.47,,,,
254,06/16/2023 14:33:38,34.34,24.98,11.48,,,,
255,06/16/2023 14:33:48,34.36,25.00,11.51,,,,
256,06/16/2023 14:33:58,34.38,24.92,11.48,,,,
257,06/16/2023 14:34:08,34.42,24.92,11.52,,,,
258,06/16/2023 14:34:18,34.40,24.82,11.44,,,,
259,06/16/2023 14:34:28,34.47,24.77,11.46,,,,
260,06/16/2023 14:34:38,34.47,24.65,11.39,,,,
261,06/16/2023 14:34:48,34.50,24.65,11.42,,,,
262,06/16/2023 14:34:58,34.51,24.60,11.39,,,,
263,06/16/2023 14:35:08,34.52,24.56,11.38,,,,
264,06/16/2023 14:35:18,34.55,24.52,11.38,,,,
265,06/16/2023 14:35:28,34.59,24.58,11.44,,,,
266,06/16/2023 14:35:38,34.60,24.52,11.41,,,,
267,06/16/2023 14:35:48,34.61,24.43,11.37,,,,
268,06/16/2023 14:35:58,34.64,24.35,11.35,,,,
269,06/16/2023 14:36:08,34.65,24.37,11.37,,,,
270,06/16/2023 14:36:18,34.65,24.43,11.41,,,,
271,06/16/2023 14:36:28,34.67,24.40,11.41,,,,
272,06/16/2023 14:36:38,34.68,24.37,11.40,,,,
273,06/16/2023 14:36:48,34.74,24.31,11.40,,,,
274,06/16/2023 14:36:58,34.76,24.23,11.37,,,,
275,06/16/2023 14:37:08,34.75,24.30,11.40,,,,
276,06/16/2023 14:37:18,34.77,24.24,11.38,,,,
277,06/16/2023 14:37:28,34.77,24.36,11.46,,,,
278,06/16/2023 14:37:38,34.84,24.39,11.54,,,,
279,06/16/2023 14:37:48,34.85,24.39,11.55,,,,
280,06/16/2023 14:37:58,34.86,24.40,11.56,,,,
281,06/16/2023 14:38:08,34.88,24.46,11.61,,,,
282,06/16/2023 14:38:18,34.89,24.41,11.59,,,,
283,06/16/2023 14:38:28,34.93,24.32,11.57,,,,
284,06/16/2023 14:38:38,34.95,24.18,11.50,,,,
285,06/16/2023 14:38:48,34.95,24.13,11.47,,,,
286,06/16/2023 14:38:58,34.96,24.13,11.47,,,,
287,06/16/2023 14:39:08,34.98,24.13,11.49,,,,
288,06/16/2023 14:39:18,35.00,24.07,11.47,,,,
289,06/16/2023 14:39:28,35.03,24.10,11.51,,,,
290,06/16/2023 14:39:38,35.01,24.11,11.51,,,,
291,06/16/2023 14:39:48,35.07,24.01,11.49,,,,
292,06/16/2023 14:39:58,35.06,23.92,11.42,,,,
293,06/16/2023 14:40:08,35.10,23.88,11.44,,,,
294,06/16/2023 14:40:18,35.10,23.90,11.45,,,,
295,06/16/2023 14:40:28,35.14,23.82,11.43,,,,
296,06/16/2023 14:40:38,35.15,23.90,11.49,,,,
297,06/16/2023 14:40:48,35.15,23.87,11.47,,,,
298,06/16/2023 14:40:58,35.14,23.77,11.40,,,,
299,06/16/2023 14:41:08,35.16,23.74,11.40,,,,
300,06/16/2023 14:41:18,35.20,23.79,11.46,,,,
301,06/16/2023 14:41:28,35.23,23.81,11.50,,,,
302,06/16/2023 14:41:38,35.21,23.73,11.43,,,,
303,06/16/2023 14:41:48,35.24,23.79,11.50,,,,
304,06/16/2023 14:41:58,35.24,23.81,11.51,,,,
305,06/16/2023 14:42:08,35.27,23.86,11.57,,,,
306,06/16/2023 14:42:18,35.27,23.81,11.54,,,,
307,06/16/2023 14:42:28,35.29,23.81,11.55,,,,
308,06/16/2023 14:42:38,35.26,23.75,11.49,,,,
309,06/16/2023 14:42:48,35.33,23.80,11.57,,,,
310,06/16/2023 14:42:58,35.30,23.81,11.57,,,,
311,06/16/2023 14:43:08,35.35,23.70,11.53,,,,
312,06/16/2023 14:43:18,35.38,23.83,11.64,,,,
313,06/16/2023 14:43:28,35.36,23.81,11.61,,,,
314,06/16/2023 14:43:38,35.37,23.88,11.66,,,,
315,06/16/2023 14:43:48,35.40,23.85,11.67,,,,
316,06/16/2023 14:43:58,35.39,23.85,11.66,,,,
317,06/16/2023 14:44:08,35.39,23.87,11.67,,,,
318,06/16/2023 14:44:18,35.44,23.82,11.69,,,,
319,06/16/2023 14:44:28,35.44,23.81,11.68,,,,
320,06/16/2023 14:44:38,35.44,23.78,11.66,,,,
321,06/16/2023 14:44:48,35.47,23.79,11.69,,,,
322,06/16/2023 14:44:58,35.50,23.76,11.69,,,,
323,06/16/2023 14:45:08,35.50,23.78,11.70,,,,
324,06/16/2023 14:45:18,35.51,23.84,11.75,,,,
325,06/16/2023 14:45:28,35.54,23.83,11.77,,,,
326,06/16/2023 14:45:38,35.56,23.84,11.80,,,,
327,06/16/2023 14:45:48,35.56,23.88,11.82,,,,
328,06/16/2023 14:45:58,35.60,23.93,11.89,,,,
329,06/16/2023 14:46:08,35.58,23.88,11.84,,,,
330,06/16/2023 14:46:18,35.62,23.98,11.93,,,,
331,06/16/2023 14:46:28,35.63,24.09,12.01,,,,
332,06/16/2023 14:46:38,35.64,24.12,12.04,,,,
333,06/16/2023 14:46:48,35.64,24.15,12.06,,,,
334,06/16/2023 14:46:58,35.66,24.14,12.07,,,,
335,06/16/2023 14:47:08,35.68,24.12,12.07,,,,
336,06/16/2023 14:47:18,35.70,24.20,12.14,,,,
337,06/16/2023 14:47:28,35.70,24.17,12.12,,,,
338,06/16/2023 14:47:38,35.69,24.17,12.12,,,,
339,06/16/2023 14:47:48,35.74,24.16,12.15,,,,
340,06/16/2023 14:47:58,35.73,24.25,12.20,,,,
341,06/16/2023 14:48:08,35.75,24.20,12.19,,,,
342,06/16/2023 14:48:18,35.78,24.08,12.13,,,,
343,06/16/2023 14:48:28,35.77,23.86,11.98,,,,
344,06/16/2023 14:48:38,35.77,23.73,11.89,,,,
345,06/16/2023 14:48:48,35.80,23.70,11.90,,,,
346,06/16/2023 14:48:58,35.83,23.70,11.93,,,,
347,06/16/2023 14:49:08,35.84,23.73,11.96,,,,
348,06/16/2023 14:49:18,35.83,23.63,11.89,,,,
349,06/16/2023 14:49:28,35.83,23.52,11.81,,,,
350,06/16/2023 14:49:38,35.84,23.42,11.76,,,,
351,06/16/2023 14:49:48,35.87,23.40,11.77,,,,
352,06/16/2023 14:49:58,35.87,23.40,11.77,,,,
353,06/16/2023 14:50:08,35.89,23.38,11.78,,,,
354,06/16/2023 14:50:18,35.90,23.44,11.82,,,,
355,06/16/2023 14:50:28,35.89,23.45,11.82,,,,
356,06/16/2023 14:50:38,35.92,23.37,11.79,,,,
357,06/16/2023 14:50:48,35.93,23.46,11.85,,,,
358,06/16/2023 14:50:58,35.94,23.52,11.90,,,,
359,06/16/2023 14:51:08,35.95,23.52,11.91,,,,
360,06/16/2023 14:51:18,35.93,23.63,11.96,,,,
361,06/16/2023 14:51:28,35.98,23.74,12.08,,,,
362,06/16/2023 14:51:38,35.97,23.79,12.11,,,,
363,06/16/2023 14:51:48,36.00,23.71,12.08,,,,
364,06/16/2023 14:51:58,36.00,23.68,12.06,,,,
365,06/16/2023 14:52:08,36.01,23.76,12.12,,,,
366,06/16/2023 14:52:18,36.02,23.76,12.13,,,,
367,06/16/2023 14:52:28,36.01,23.74,12.11,,,,
368,06/16/2023 14:52:38,36.02,23.74,12.12,,,,
369,06/16/2023 14:52:48,36.08,23.73,12.15,,,,
370,06/16/2023 14:52:58,36.03,23.68,12.09,,,,
371,06/16/2023 14:53:08,36.03,23.73,12.12,,,,
372,06/16/2023 14:53:18,36.08,23.58,12.06,,,,
373,06/16/2023 14:53:28,36.09,23.55,12.05,,,,
374,06/16/2023 14:53:38,36.11,23.51,12.04,,,,
375,06/16/2023 14:53:48,36.10,23.57,12.07,,,,
376,06/16/2023 14:53:58,36.12,23.56,12.08,,,,
377,06/16/2023 14:54:08,36.14,23.53,12.08,,,,
378,06/16/2023 14:54:18,36.14,23.48,12.05,,,,
379,06/16/2023 14:54:28,36.12,23.55,12.08,,,,
380,06/16/2023 14:54:38,36.13,23.53,12.07,,,,
381,06/16/2023 14:54:48,36.16,23.45,12.05,,,,
382,06/16/2023 14:54:58,36.18,23.37,12.01,,,,
383,06/16/2023 14:55:08,36.18,23.27,11.95,,,,
384,06/16/2023 14:55:18,36.18,23.25,11.94,,,,
385,06/16/2023 14:55:28,36.21,23.30,11.99,,,,
386,06/16/2023 14:55:38,36.16,23.34,11.97,,,,
387,06/16/2023 14:55:48,36.22,23.30,12.00,,,,
388,06/16/2023 14:55:58,36.23,23.25,11.97,,,,
389,06/16/2023 14:56:08,36.23,23.26,11.97,,,,
390,06/16/2023 14:56:18,36.25,23.24,11.98,,,,
391,06/16/2023 14:56:28,36.27,23.17,11.96,,,,
392,06/16/2023 14:56:38,36.27,23.21,11.98,,,,
393,06/16/2023 14:56:48,36.27,23.12,11.92,,,,
394,06/16/2023 14:56:58,36.27,23.23,11.99,,,,
395,06/16/2023 14:57:08,36.28,23.08,11.90,,,,
396,06/16/2023 14:57:18,36.30,23.16,11.97,,,,
397,06/16/2023 14:57:28,36.28,23.16,11.96,,,,
398,06/16/2023 14:57:38,36.30,23.23,12.02,,,,
399,06/16/2023 14:57:48,36.30,23.33,12.08,,,,
400,06/16/2023 14:57:58,36.33,23.26,12.07,,,,
401,06/16/2023 14:58:08,36.33,23.20,12.02,,,,
402,06/16/2023 14:58:18,36.36,23.16,12.02,,,,
403,06/16/2023 14:58:28,36.38,23.08,11.98,,,,
404,06/16/2023 14:58:38,36.37,23.11,12.00,,,,
405,06/16/2023 14:58:48,36.39,23.12,12.02,,,,
406,06/16/2023 14:58:58,36.39,23.12,12.02,,,,
407,06/16/2023 14:59:08,36.41,23.09,12.01,,,,
408,06/16/2023 14:59:18,36.43,22.94,11.93,,,,
409,06/16/2023 14:59:28,36.41,22.89,11.88,,,,
410,06/16/2023 14:59:38,36.41,22.44,11.58,,,,
411,06/16/2023 14:59:48,36.44,22.24,11.47,,,,
412,06/16/2023 14:59:58,36.44,22.04,11.34,,,,
413,06/16/2023 15:00:08,36.43,22.06,11.34,,,,
414,06/16/2023 15:00:18,36.43,22.14,11.40,,,,
415,06/16/2023 15:00:28,36.45,22.09,11.38,,,,
416,06/16/2023 15:00:38,36.44,22.16,11.42,,,,
417,06/16/2023 15:00:48,36.47,22.17,11.45,,,,
418,06/16/2023 15:00:58,36.47,22.24,11.50,,,,
419,06/16/2023 15:01:08,36.47,22.29,11.54,,,,
420,06/16/2023 15:01:18,36.48,22.34,11.58,,,,
421,06/16/2023 15:01:28,36.47,22.36,11.58,,,,
422,06/16/2023 15:01:38,36.47,22.49,11.67,,,,
423,06/16/2023 15:01:48,36.48,22.59,11.75,,,,
424,06/16/2023 15:01:58,36.49,22.57,11.74,,,,
425,06/16/2023 15:02:08,36.52,22.51,11.72,,,,
426,06/16/2023 15:02:18,36.49,22.49,11.69,,,,
427,06/16/2023 15:02:28,36.53,22.49,11.72,,,,
428,06/16/2023 15:02:38,36.52,22.43,11.66,,,,
429,06/16/2023 15:02:48,36.54,22.41,11.67,,,,
430,06/16/2023 15:02:58,36.55,22.44,11.70,,,,
431,06/16/2023 15:03:08,36.54,22.46,11.70,,,,
432,06/16/2023 15:03:18,36.55,22.44,11.70,,,,
433,06/16/2023 15:03:28,36.54,22.46,11.70,,,,
434,06/16/2023 15:03:38,36.55,22.49,11.74,,,,
435,06/16/2023 15:03:48,36.55,22.53,11.76,,,,
436,06/16/2023 15:03:58,36.55,22.53,11.76,,,,
437,06/16/2023 15:04:08,36.56,22.56,11.79,,,,
438,06/16/2023 15:04:18,36.58,22.60,11.83,,,,
439,06/16/2023 15:04:28,36.58,22.65,11.86,,,,
440,06/16/2023 15:04:38,36.60,22.63,11.87,,,,
441,06/16/2023 15:04:48,36.57,22.65,11.86,,,,
442,06/16/2023 15:04:58,36.60,22.65,11.88,,,,
443,06/16/2023 15:05:08,36.59,22.68,11.90,,,,
444,06/16/2023 15:05:18,36.59,22.75,11.94,,,,
445,06/16/2023 15:05:28,36.61,22.76,11.97,,,,
446,06/16/2023 15:05:38,36.62,22.78,11.99,,,,
